NUTS2_code,process,season,day_type,hour,load,temperature
CH04,heating_residential,,0,1,555.2,-15.0
CH04,heating_residential,,0,1,531.5,-14.0
CH04,heating_residential,,0,1,507.9,-13.0
CH04,heating_residential,,0,1,484.4,-12.0
CH04,heating_residential,,0,1,461.8,-11.0
CH04,heating_residential,,0,1,440.2,-10.0
CH04,heating_residential,,0,1,418.7,-9.0
CH04,heating_residential,,0,1,397.4,-8.0
CH04,heating_residential,,0,1,377.3,-7.0
CH04,heating_residential,,0,1,357.7,-6.0
CH04,heating_residential,,0,1,337.9,-5.0
CH04,heating_residential,,0,1,319.2,-4.0
CH04,heating_residential,,0,1,300.6,-3.0
CH04,heating_residential,,0,1,282.3,-2.0
CH04,heating_residential,,0,1,265.6,-1.0
CH04,heating_residential,,0,1,249.1,0.0
CH04,heating_residential,,0,1,232.5,1.0
CH04,heating_residential,,0,1,216.8,2.0
CH04,heating_residential,,0,1,200.0,3.0
CH04,heating_residential,,0,1,185.4,4.0
CH04,heating_residential,,0,1,170.6,5.0
CH04,heating_residential,,0,1,157.0,6.0
CH04,heating_residential,,0,1,143.1,7.0
CH04,heating_residential,,0,1,129.2,8.0
CH04,heating_residential,,0,1,114.5,9.0
CH04,heating_residential,,0,1,100.1,10.0
CH04,heating_residential,,0,1,85.1,11.0
CH04,heating_residential,,0,1,71.1,12.0
CH04,heating_residential,,0,1,57.6,13.0
CH04,heating_residential,,0,1,43.8,14.0
CH04,heating_residential,,0,1,27.9,15.0
CH04,heating_residential,,0,1,13.2,16.0
CH04,heating_residential,,0,1,13.2,17.0
CH04,heating_residential,,0,2,555.2,-15.0
CH04,heating_residential,,0,2,530.3,-14.0
CH04,heating_residential,,0,2,506.3,-13.0
CH04,heating_residential,,0,2,484.4,-12.0
CH04,heating_residential,,0,2,461.4,-11.0
CH04,heating_residential,,0,2,439.1,-10.0
CH04,heating_residential,,0,2,418.3,-9.0
CH04,heating_residential,,0,2,397.4,-8.0
CH04,heating_residential,,0,2,376.6,-7.0
